# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1260.26 676.2051
1261.02 675.6548
1261.77 675.1035
1262.53 674.5514
1263.28 673.9983
1264.03 673.4442
1264.79 672.8893
1265.54 672.3334
1266.30 671.7766
1267.05 671.0685
1267.80 670.3143
1268.56 669.5588
1269.31 668.8023
1270.07 668.0446
1270.82 667.2858
1271.57 666.5259
1272.33 665.7649
1273.08 664.7271
1273.84 663.1701
1274.59 661.6111
1275.34 660.0502
1276.10 658.4874
1276.85 656.9227
1277.61 655.3559
1278.36 653.7873
1279.11 652.2167
1279.87 651.4491
1280.62 650.784
1281.38 650.1179
1282.13 649.4508
1282.88 648.7827
1283.64 648.1135
1284.39 647.4434
1285.15 646.7722
1285.90 646.5085
1286.65 646.9362
1287.41 647.3639
1288.16 647.7917
1288.92 648.2196
1289.67 648.6477
1290.42 649.0758
1291.18 649.504
1291.93 649.9324
1292.69 649.9057
1293.44 649.7855
1294.19 649.6649
1294.95 649.5438
1295.70 649.4223
1296.46 649.3003
1297.21 649.1779
1297.96 649.055
1298.72 648.8147
1299.47 648.1952
1300.23 647.5409
1300.98 646.8071
1301.73 646.0727
1302.49 645.3377
1303.24 644.602
1304.00 643.8657
1304.75 643.1288
1305.50 642.335
1306.26 641.5034
1307.01 640.6711
1307.77 639.8381
1308.52 639.0045
1309.27 638.1701
1310.03 637.3351
1310.78 636.4993
1311.54 635.6629
1312.29 635.0557
1313.04 634.4693
1313.80 633.8824
1314.55 633.2949
1315.31 632.7069
1316.06 632.1185
1316.81 631.5294
1317.57 630.9399
1318.32 630.3708
1319.08 629.8839
1319.83 629.3966
1320.58 628.9089
1321.34 628.4207
1322.09 627.932
1322.85 627.4429
1323.60 626.9533
1324.35 626.4633
1325.11 625.9104
1325.86 625.2758
1326.62 624.6406
1327.37 624.0049
1328.12 623.3686
1328.88 622.7318
1329.63 622.0944
1330.39 621.4565
1331.14 620.8181
1331.89 620.2716
1332.65 619.7825
1333.40 619.2929
1334.16 618.8029
1334.91 618.3125
1335.66 617.8216
1336.42 617.3302
1337.17 616.8384
1337.93 616.3462
1338.68 615.8944
1339.43 615.4546
1340.19 615.0143
1340.94 614.5736
1341.70 614.1325
1342.45 613.691
1343.20 613.2491
1343.96 612.8068
1344.71 612.364
1345.47 611.7111
1346.22 611.0263
1346.97 610.341
1347.73 609.655
1348.48 608.9686
1349.24 608.2815
1349.99 607.5939
1350.74 606.7472
1351.50 605.8983
1352.25 605.0067
1353.01 604.1113
1353.76 603.2158
1354.51 602.3201
1355.27 601.4243
1356.02 600.5285
1356.78 599.6325
1357.53 598.7364
1358.28 597.8403
1359.04 597.0416
1359.79 596.2493
1360.55 595.4568
1361.30 594.6643
1362.05 593.8716
1362.81 593.0789
1363.56 592.2861
1364.32 591.4931
1365.07 590.7001
1365.82 590.0392
1366.58 589.3938
1367.33 588.7484
1368.09 588.1029
1368.84 587.4574
1369.59 586.8117
1370.35 586.166
1371.10 585.5202
1371.86 584.8744
1372.61 584.2713
1373.36 583.6775
1374.12 583.0835
1374.87 582.4895
1375.63 581.8955
1376.38 581.3014
1377.13 580.7071
1377.89 580.1129
1378.64 579.5185
1379.40 578.9266
1380.15 578.3358
1380.90 577.7448
1381.66 577.1538
1382.41 576.5628
1383.17 575.9716
1383.92 575.3804
1384.67 574.7891
1385.43 574.1978
1386.18 573.5829
1386.94 572.9463
1387.69 572.3096
1388.44 571.6729
1389.20 571.0361
1389.95 570.3992
1390.71 569.7622
1391.46 569.1252
1392.21 568.488
1392.97 567.7941
1393.72 566.9693
1394.48 566.1444
1395.23 565.3193
1395.98 564.4942
1396.74 563.669
1397.49 562.8437
1398.25 562.0183
1399.00 561.1928
1399.75 560.3674
1400.51 559.4578
1401.26 558.5054
1402.02 557.5534
1402.77 556.6017
1403.52 555.6503
1404.28 554.6992
1405.03 553.7483
1405.79 552.7978
1406.54 551.8476
1407.29 550.935
1408.05 550.0361
1408.80 549.1375
1409.56 548.2391
1410.31 547.3411
1411.06 546.4433
1411.82 545.5459
1412.57 544.6487
1413.33 543.7518
1414.08 542.803
1414.83 541.771
1415.59 540.7393
1416.34 539.708
1417.10 538.677
1417.85 537.6464
1418.60 536.6161
1419.36 535.5861
1420.11 534.5565
1420.87 533.5272
1421.62 532.6399
1422.37 531.7556
1423.13 530.8716
1423.88 529.9879
1424.64 529.1045
1425.39 528.2214
1426.14 527.3385
1426.90 526.4559
1427.65 525.5736
1428.41 524.8387
1429.16 524.2369
1429.91 523.6353
1430.67 523.0339
1431.42 522.4326
1432.18 521.8316
1432.93 521.2307
1433.68 520.63
1434.44 520.0295
1435.19 519.4225
1435.95 518.5953
1436.70 517.7683
1437.45 516.9416
1438.21 516.1151
1438.96 515.2889
1439.72 514.463
1440.47 513.6373
1441.22 512.8119
1441.98 511.9868
1442.73 511.2093
1443.49 510.4806
1444.24 509.7522
1444.99 509.024
1445.75 508.296
1446.50 507.5683
1447.26 506.8408
1448.01 506.1135
1448.76 505.3864
1449.52 504.6596
1450.27 504.0007
1451.03 503.2589
1451.78 502.5176
1452.53 501.7768
1453.29 501.0364
1454.04 500.2965
1454.80 499.5572
1455.55 498.8183
1456.30 498.0799
1457.06 497.3201
1457.81 496.4952
1458.57 495.6708
1459.32 494.847
1460.07 494.0237
1460.83 493.2011
1461.58 492.3789
1462.34 491.5574
1463.09 490.7364
1463.84 489.916
1464.60 488.9973
1465.35 488.004
1466.11 487.0115
1466.86 486.0196
1467.61 485.0285
1468.37 484.0382
1469.12 483.0486
1469.88 482.0597
1470.63 481.0716
1471.38 480.0842
1472.14 479.1375
1472.89 478.1994
1473.65 477.2621
1474.40 476.3255
1475.15 475.3896
1475.91 474.4543
1476.66 473.5198
1477.42 472.5859
1478.17 471.6528
1478.92 470.7263
1479.68 469.9286
1480.43 469.1314
1481.19 468.3348
1481.94 467.5387
1482.69 466.7432
1483.45 465.9483
1484.20 465.1539
1484.96 464.3601
1485.71 463.5668
1486.46 462.7922
1487.22 462.0884
1487.97 461.385
1488.73 460.6822
1489.48 459.9798
1490.23 459.2778
1490.99 458.5764
1491.74 457.8754
1492.50 457.1749
1493.25 456.4749
1494.00 455.6658
1494.76 454.6285
1495.51 453.592
1496.27 452.5564
1497.02 451.5215
1497.77 450.4875
1498.53 449.4542
1499.28 448.4218
1500.04 447.3852
1500.79 446.2488
1501.54 445.2468
1502.30 444.454
1503.05 443.6619
1503.81 442.8705
1504.56 442.0797
1505.31 441.2897
1506.07 440.5003
1506.82 439.7116
1507.58 438.9236
1508.33 438.1363
1509.08 437.5017
1509.84 437.0924
1510.59 436.6833
1511.35 436.2742
1512.10 435.8653
1512.85 435.4565
1513.61 435.0479
1514.36 434.6393
1515.12 434.2309
1515.87 433.8226
1516.62 433.2949
1517.38 432.5583
1518.13 431.8224
1518.89 431.087
1519.64 430.3523
1520.39 429.6182
1521.15 428.8847
1521.90 428.1518
1522.66 427.4196
1523.41 426.6879
1524.16 425.9344
1524.92 425.125
1525.67 424.3163
1526.43 423.5083
1527.18 422.7011
1527.93 421.8946
1528.69 421.0888
1529.44 420.2838
1530.20 419.4795
1530.95 418.676
1531.70 417.8796
1532.46 417.1202
1533.21 416.3614
1533.97 415.6032
1534.72 414.8458
1535.47 414.089
1536.23 413.3329
1536.98 412.5775
1537.74 411.8227
1538.49 411.0686
1539.24 410.3152
1540.00 409.4729
1540.75 408.6283
1541.51 407.7845
1542.26 406.9415
1543.01 406.0993
1543.77 405.2579
1544.52 404.4174
1545.28 403.5777
1546.03 402.7387
1546.78 401.9006
1547.54 401.017
1548.29 400.117
1549.05 399.2178
1549.80 398.3195
1550.55 397.3738
1551.31 396.4116
1552.06 395.4506
1552.82 394.4907
1553.57 393.5318
1554.32 392.5741
1555.08 391.6285
1555.83 390.6984
1556.59 389.7693
1557.34 388.8413
1558.09 387.9143
1558.85 386.9884
1559.60 386.0636
1560.36 385.1398
1561.11 384.2171
1561.86 383.2954
1562.62 382.3544
1563.37 381.2374
1564.13 380.1219
1564.88 379.0078
1565.63 377.8952
1566.39 376.784
1567.14 375.6742
1567.90 374.5659
1568.65 373.459
1569.40 372.3536
1570.16 371.2496
1570.91 370.1279
1571.67 368.9997
1572.42 367.873
1573.17 366.7478
1573.93 365.6241
1574.68 364.5019
1575.44 363.3812
1576.19 362.2619
1576.94 361.1442
1577.70 360.0279
1578.45 358.9648
1579.21 358.0439
1579.96 357.1241
1580.71 356.2054
1581.47 355.2878
1582.22 354.3714
1582.98 353.456
1583.73 352.5418
1584.48 351.6287
1585.24 350.7167
1585.99 349.8058
1586.75 349.161
1587.50 348.5986
1588.25 348.0366
1589.01 347.4751
1589.76 346.9139
1590.52 346.3532
1591.27 345.793
1592.02 345.2331
1592.78 344.6737
1593.53 344.1147
1594.29 343.5651
1595.04 343.0476
1595.79 342.5304
1596.55 342.0135
1597.30 341.497
1598.06 340.9809
1598.81 340.4651
1599.56 339.9496
1600.32 339.4345
1601.07 338.9198
1601.83 338.4054
1602.58 337.69
1603.33 336.8468
1604.09 336.0046
1604.84 335.1634
1605.60 334.3233
1606.35 333.4842
1607.10 332.646
1607.86 331.8089
1608.61 330.9728
1609.37 330.1378
1610.12 329.3037
1610.87 328.6159
1611.63 327.9349
1612.38 327.2546
1613.14 326.575
1613.89 325.8961
1614.64 325.2179
1615.40 324.5404
1616.15 323.8636
1616.91 323.1875
1617.66 322.5122
1618.41 321.8801
1619.17 321.3715
1619.92 320.8632
1620.68 320.3553
1621.43 319.8478
1622.18 319.3406
1622.94 318.8338
1623.69 318.3274
1624.45 317.8213
1625.20 317.3156
1625.95 316.8103
1626.71 316.0912
1627.46 315.1485
1628.22 314.2071
1628.97 313.267
1629.72 312.3282
1630.48 311.3906
1631.23 310.4544
1631.99 309.5194
1632.74 308.5857
1633.49 307.6532
1634.25 306.7221
1635.00 305.7746
1635.76 304.8201
1636.51 303.8669
1637.26 302.9151
1638.02 301.9646
1638.77 301.0154
1639.53 300.0676
1640.28 299.1211
1641.03 298.1759
1641.79 297.2321
1642.54 296.2896
1643.30 295.7208
1644.05 295.2434
1644.80 294.7664
1645.56 294.2897
1646.31 293.8133
1647.07 293.3373
1647.82 292.8616
1648.57 292.3862
1649.33 291.9113
1650.08 291.4385
1650.84 290.9814
1651.59 290.478
1652.34 289.9682
1653.10 289.4589
1653.85 288.9501
1654.61 288.4417
1655.36 287.9337
1656.11 287.4261
1656.87 286.919
1657.62 286.4124
1658.38 285.9061
1659.13 285.4003
1659.88 284.5902
1660.64 283.745
1661.39 282.9009
1662.15 282.0579
1662.90 281.2161
1663.65 280.3755
1664.41 279.536
1665.16 278.6976
1665.92 277.8604
1666.67 277.0242
1667.42 276.1893
1668.18 275.2118
1668.93 274.2123
1669.69 273.2142
1670.44 272.2177
1671.19 271.2226
1671.95 270.2291
1672.70 269.237
1673.46 268.2464
1674.21 267.2573
1674.96 266.2697
1675.72 265.2835
1676.47 264.5429
1677.23 263.8753
1677.98 263.2086
1678.73 262.5426
1679.49 261.8775
1680.24 261.2132
1681.00 260.5497
1681.75 259.8871
1682.50 259.2252
1683.26 258.5642
1684.01 257.904
1684.77 257.4288
1685.52 257.0614
1686.27 256.6943
1687.03 256.3273
1687.78 255.9605
1688.54 255.594
1689.29 255.2276
1690.04 254.8614
1690.80 254.4954
1691.55 254.1297
1692.31 253.7641
1693.06 253.298
1693.81 252.6959
1694.57 252.0945
1695.32 251.4938
1696.08 250.8938
1696.83 250.2945
1697.58 249.6959
1698.34 249.0981
1699.09 248.5009
1699.85 247.9045
1700.60 247.3438
1701.35 246.7749
1702.11 246.1163
1702.86 245.4584
1703.62 244.8014
1704.37 244.1452
1705.12 243.4897
1705.88 242.8351
1706.63 242.1812
1707.39 241.5282
1708.14 240.8759
1708.89 240.2244
1709.65 239.5737
1710.40 238.9376
1711.16 238.3047
1711.91 237.6726
1712.66 237.0412
1713.42 236.4106
1714.17 235.7807
1714.93 235.1516
1715.68 234.5233
1716.43 233.8957
1717.19 233.2689
1717.94 232.6428
1718.70 231.9481
1719.45 231.1807
1720.20 230.4143
1720.96 229.649
1721.71 228.8846
1722.47 228.1214
1723.22 227.3591
1723.97 226.5979
1724.73 225.8377
1725.48 225.0785
1726.24 224.3204
1726.99 223.5636
1727.74 222.8128
1728.50 222.063
1729.25 221.3143
1730.01 220.5665
1730.76 219.8198
1731.51 219.0741
1732.27 218.3294
1733.02 217.5858
1733.78 216.8431
1734.53 216.1015
1735.28 215.3609
1736.04 214.8259
1736.79 214.4473
1737.55 214.0689
1738.30 213.6909
1739.05 213.3132
1739.81 212.9358
1740.56 212.5588
1741.32 212.1821
1742.07 211.8057
1742.82 211.4297
1743.58 211.054
1744.33 210.6809
1745.09 210.3841
1745.84 210.0875
1746.59 209.7911
1747.35 209.4949
1748.10 209.1988
1748.86 208.903
1749.61 208.6073
1750.36 208.3308
1751.12 208.0749
1751.87 207.8191
1752.63 207.5635
1753.38 207.2558
1754.13 206.8775
1754.89 206.4996
1755.64 206.122
1756.40 205.7447
1757.15 205.3678
1757.90 204.9912
1758.66 204.615
1759.41 204.2391
1760.17 203.8636
1760.92 203.4884
1761.67 203.1135
1762.43 202.688
1763.18 202.2475
1763.94 201.8075
1764.69 201.3679
1765.44 200.9287
1766.20 200.49
1766.95 200.0517
1767.71 199.6139
1768.46 199.1765
1769.21 198.7396
1769.97 198.3031
1770.72 197.866
1771.48 197.4115
1772.23 196.9575
1772.98 196.504
1773.74 196.051
1774.49 195.5984
1775.25 195.1464
1776.00 194.6947
1776.75 194.2436
1777.51 193.7929
1778.26 193.3428
1779.02 192.893
1779.77 192.4541
1780.52 192.0421
1781.28 191.6306
1782.03 191.2195
1782.79 190.8088
1783.54 190.3985
1784.29 189.9886
1785.05 189.5791
1785.80 189.1701
1786.56 188.7614
1787.31 188.3532
1788.06 187.9454
1788.82 187.5233
1789.57 187.0825
1790.33 186.6421
1791.08 186.2022
1791.83 185.7628
1792.59 185.3238
1793.34 184.8853
1794.10 184.4473
1794.85 184.0098
1795.60 183.5727
1796.36 183.1361
1797.11 182.7
1797.87 182.2182
1798.62 181.6996
1799.37 181.1816
1800.13 180.672
1800.88 180.2015
1801.64 179.7313
1802.39 179.2616
1803.14 178.7923
1803.90 178.3234
1804.65 177.8549
1805.41 177.3869
1806.16 176.9193
1806.91 176.4047
1807.67 175.8576
1808.42 175.311
1809.18 174.7649
1809.93 174.2193
1810.68 173.6743
1811.44 173.1297
1812.19 172.5856
1812.95 172.0421
1813.70 171.4991
1814.45 170.9566
1815.21 170.4146
1815.96 170.0068
1816.72 169.6989
1817.47 169.3912
1818.22 169.0838
1818.98 168.7767
1819.73 168.4698
1820.49 168.1631
1821.24 167.8567
1821.99 167.5505
1822.75 167.2445
1823.50 166.9388
1824.26 166.6334
1825.01 166.3774
1825.76 166.1701
1826.52 165.9629
1827.27 165.7558
1828.03 165.5488
1828.78 165.342
1829.53 165.1353
1830.29 164.9287
1831.04 164.7223
1831.80 164.516
1832.55 164.3098
1833.30 164.1038
1834.06 163.8534
1834.81 163.5274
1835.57 163.2016
1836.32 162.876
1837.07 162.5507
1837.83 162.2257
1838.58 161.901
1839.34 161.5765
1840.09 161.2523
1840.84 160.9284
1841.60 160.6048
1842.35 160.2814
1843.11 159.9573
1843.86 159.6285
1844.61 159.3
1845.37 158.9718
1846.12 158.6439
1846.88 158.3163
1847.63 157.9889
1848.38 157.6618
1849.14 157.335
1849.89 157.0085
1850.65 156.714
1851.40 156.4251
1852.15 156.1363
1852.91 155.776
1853.66 155.409
1854.42 155.0422
1855.17 154.6757
1855.92 154.3093
1856.68 153.9432
1857.43 153.5773
1858.19 153.2117
1858.94 152.8462
1859.69 152.481
1860.45 152.116
1861.20 151.7512
1861.96 151.3239
1862.71 150.8558
1863.46 150.3881
1864.22 149.9206
1864.97 149.4534
1865.73 148.9866
1866.48 148.52
1867.23 148.0537
1867.99 147.5877
1868.74 147.122
1869.50 146.6566
1870.25 146.1915
1871.00 145.7688
1871.76 145.4979
1872.51 145.2271
1873.27 144.9565
1874.02 144.686
1874.77 144.4157
1875.53 144.1456
1876.28 143.8756
1877.04 143.6058
1877.79 143.3361
1878.54 143.0666
1879.30 142.7972
1880.05 142.528
1880.81 142.3663
1881.56 142.2354
1882.31 142.1046
1883.07 141.9739
1883.82 141.8432
1884.58 141.7125
1885.33 141.582
1886.08 141.4514
1886.84 141.321
1887.59 141.1906
1888.35 141.0602
1889.10 140.93
1889.85 140.7897
1890.61 140.6227
1891.36 140.4557
1892.12 140.2888
1892.87 140.122
1893.62 139.9553
1894.38 139.7887
1895.13 139.6221
1895.89 139.4556
1896.64 139.2893
1897.39 139.123
1898.15 138.9567
1898.90 138.7906
1899.66 138.6359
1900.41 138.5041
1901.16 138.3876
1901.92 138.2712
1902.67 138.1549
1903.43 138.0385
1904.18 137.9222
1904.93 137.8059
1905.69 137.6896
1906.44 137.5734
1907.20 137.4571
1907.95 137.3409
1908.70 137.2192
1909.46 137.0259
1910.21 136.8327
1910.97 136.6395
1911.72 136.4464
1912.47 136.2533
1913.23 136.0602
1913.98 135.8672
1914.74 135.6743
1915.49 135.4813
1916.24 135.2884
1917.00 135.0956
1917.75 134.9028
1918.51 134.6812
1919.26 134.4124
1920.01 134.1437
1920.77 133.875
1921.52 133.6064
1922.28 133.3378
1923.03 133.0693
1923.78 132.8009
1924.54 132.5326
1925.29 132.2642
1926.05 131.996
1926.80 131.7278
1927.55 131.4597
1928.31 131.1516
1929.06 130.819
1929.82 130.4866
1930.57 130.1542
1931.32 129.8218
1932.08 129.4896
1932.83 129.1574
1933.59 128.8253
1934.34 128.4933
1935.09 128.1614
1935.85 127.8296
1936.60 127.4978
1937.36 127.1661
1938.11 126.9011
1938.86 126.6532
1939.62 126.4054
1940.37 126.1576
1941.13 125.9099
1941.88 125.6623
1942.63 125.4147
1943.39 125.1672
1944.14 124.9197
1944.90 124.6723
1945.65 124.4249
1946.40 124.1776
1947.16 123.9304
1947.91 123.8692
1948.67 123.8247
1949.42 123.7802
1950.17 123.7441
1950.93 123.7355
1951.68 123.727
1952.44 123.7184
1953.19 123.7099
1953.94 123.7013
1954.70 123.6927
1955.45 123.6842
1956.21 123.6756
1956.96 123.6669
1957.71 123.5902
1958.47 123.5106
1959.22 123.4309
1959.98 123.3512
1960.73 123.2715
1961.48 123.1918
1962.24 123.112
1962.99 123.0322
1963.75 122.9523
1964.50 122.8724
1965.25 122.7925
1966.01 122.7126
1966.76 122.6326
1967.52 122.4897
1968.27 122.3434
1969.02 122.1971
1969.78 122.0507
1970.53 121.9043
1971.29 121.7578
1972.04 121.6112
1972.79 121.4646
1973.55 121.3179
1974.30 121.1712
1975.06 121.0244
1975.81 120.8776
1976.56 120.7307
1977.32 120.6026
1978.07 120.4773
1978.83 120.3518
1979.58 120.2264
1980.33 120.1009
1981.09 119.9753
1981.84 119.8497
1982.60 119.724
1983.35 119.5983
1984.10 119.4726
1984.86 119.3468
1985.61 119.2209
1986.37 119.095
1987.12 118.9817
1987.87 118.873
1988.63 118.7643
1989.38 118.6555
1990.14 118.5467
1990.89 118.4379
1991.64 118.329
1992.40 118.2201
1993.15 118.1111
1993.91 118.0021
1994.66 117.893
1995.41 117.7839
1996.17 117.6747
1996.92 117.5681
1997.68 117.4638
1998.43 117.3594
1999.18 117.255
1999.94 117.1505
2000.69 117.0801
2001.45 117.0127
2002.20 116.9451
2002.95 116.8774
2003.71 116.8096
2004.46 116.7417
2005.22 116.6737
2005.97 116.6055
2006.72 116.5297
2007.48 116.4287
2008.23 116.3275
2008.99 116.2262
2009.74 116.1248
2010.49 116.0232
2011.25 115.9214
2012.00 115.8195
2012.76 115.7175
2013.51 115.6153
2014.26 115.5129
2015.02 115.4104
2015.77 115.3077
2016.53 115.2049
2017.28 115.0787
2018.03 114.9494
2018.79 114.82
2019.54 114.6904
2020.30 114.5605
2021.05 114.4306
2021.80 114.3004
2022.56 114.1701
2023.31 114.0396
2024.07 113.9089
2024.82 113.778
2025.57 113.647
2026.33 113.5158
2027.08 113.4007
2027.84 113.3033
2028.59 113.2057
2029.34 113.1079
2030.10 113.01
2030.85 112.912
2031.61 112.8138
2032.36 112.7155
2033.11 112.617
2033.87 112.5184
2034.62 112.4196
2035.38 112.3207
2036.13 112.2217
2036.88 112.1226
2037.64 112.0512
2038.39 111.9796
2039.15 111.9079
2039.90 111.836
2040.65 111.7641
2041.41 111.692
2042.16 111.6199
2042.92 111.5476
2043.67 111.4752
2044.42 111.4026
2045.18 111.33
2045.93 111.2572
2046.69 111.1843
2047.44 111.0984
2048.19 110.9967
2048.95 110.8948
2049.70 110.7927
2050.46 110.7072
2051.21 110.6324
2051.96 110.5573
2052.72 110.4821
2053.47 110.4066
2054.23 110.3309
2054.98 110.2549
2055.73 110.1788
2056.49 110.1024
2057.24 110.0258
2058.00 109.9532
2058.75 109.8813
2059.50 109.8091
2060.26 109.7367
2061.01 109.6641
2061.77 109.5913
2062.52 109.5183
2063.27 109.445
2064.03 109.3716
2064.78 109.2979
2065.54 109.224
2066.29 109.1499
2067.04 109.0756
2067.80 109.0038
2068.55 108.9466
2069.31 108.8891
2070.06 108.8315
2070.81 108.7737
2071.57 108.7157
2072.32 108.6576
2073.08 108.5992
2073.83 108.5406
2074.58 108.4819
2075.34 108.4229
2076.09 108.3638
2076.85 108.3045
2077.60 108.245
2078.35 108.1788
2079.11 108.1027
2079.86 108.0263
2080.62 107.9498
2081.37 107.8731
2082.12 107.7961
2082.88 107.719
2083.63 107.6416
2084.39 107.564
2085.14 107.4862
2085.89 107.4082
2086.65 107.33
2087.40 107.2516
2088.16 107.1729
2088.91 107.1068
2089.66 107.0497
2090.42 106.9924
2091.17 106.9348
2091.93 106.8772
2092.68 106.8193
2093.43 106.7612
2094.19 106.703
2094.94 106.6446
2095.70 106.586
2096.45 106.5272
2097.20 106.4682
2097.96 106.4091
2098.71 106.3497
2099.47 106.2967
2100.22 106.2527
2100.97 106.2244
2101.73 106.1958
2102.48 106.1671
2103.24 106.1381
2103.99 106.1088
2104.74 106.0794
2105.50 106.0497
2106.25 106.0198
2107.01 105.9897
2107.76 105.9594
2108.51 105.9289
2109.27 105.8981
2110.02 105.8565
2110.78 105.8107
2111.53 105.7647
2112.28 105.7184
2113.04 105.6719
2113.79 105.6252
2114.55 105.5782
2115.30 105.5309
2116.05 105.4835
2116.81 105.4357
2117.56 105.3877
2118.32 105.3395
2119.07 105.291
2119.82 105.2423
2120.58 105.2048
2121.33 105.1716
2122.09 105.1382
2122.84 105.1046
2123.59 105.0708
2124.35 105.0367
2125.10 105.0025
2125.86 104.968
2126.61 104.9333
2127.36 104.8984
2128.12 104.8632
2128.87 104.8279
2129.63 104.7923
2130.38 104.7565
2131.13 104.7221
2131.89 104.6885
2132.64 104.6547
2133.40 104.6207
2134.15 104.5864
2134.90 104.552
2135.66 104.5174
2136.41 104.4825
2137.17 104.4474
2137.92 104.4121
2138.67 104.3766
2139.43 104.3409
2140.18 104.305
2140.94 104.2688
2141.69 104.2136
2142.44 104.1339
2143.20 104.054
2143.95 103.9737
2144.71 103.8932
2145.46 103.8123
2146.21 103.7312
2146.97 103.6498
2147.72 103.5681
2148.48 103.4861
2149.23 103.4039
2149.98 103.3213
2150.74 103.2465
2151.49 103.1715
2152.25 103.0857
2153.00 102.9557
2153.75 102.8253
2154.51 102.6945
2155.26 102.5633
2156.02 102.4317
2156.77 102.2996
2157.52 102.1672
2158.28 102.0343
2159.03 101.901
2159.79 101.7673
2160.54 101.6332
2161.29 101.4986
2162.05 101.3637
2162.80 101.2283
2163.56 101.1859
2164.31 101.1556
2165.06 101.125
2165.82 101.0943
2166.57 101.0633
2167.33 101.0321
2168.08 101.0007
2168.83 100.969
2169.59 100.9371
2170.34 100.905
2171.10 100.8727
2171.85 100.8402
2172.60 100.8074
2173.36 100.7744
2174.11 100.7758
2174.87 100.8124
2175.62 100.849
2176.37 100.8855
2177.13 100.9219
2177.88 100.9581
2178.64 100.9943
2179.39 101.0304
2180.14 101.0664
2180.90 101.1023
2181.65 101.1381
2182.41 101.1738
2183.16 101.2094
2183.91 101.2449
2184.67 101.2789
2185.42 101.2761
2186.18 101.2731
2186.93 101.2699
2187.68 101.2666
2188.44 101.2631
2189.19 101.2594
2189.95 101.2556
2190.70 101.2516
2191.45 101.2474
2192.21 101.2431
2192.96 101.2386
2193.72 101.2339
2194.47 101.2291
2195.22 101.2241
2195.98 101.2017
2196.73 101.1627
2197.49 101.1235
2198.24 101.0841
2198.99 101.0444
2199.75 101.0046
2200.50 100.9645
2201.26 100.9242
2202.01 100.8836
2202.76 100.8429
2203.52 100.8019
2204.27 100.7607
2205.03 100.7193
2205.78 100.6776
2206.53 100.6357
2207.29 100.6068
2208.04 100.579
2208.80 100.551
2209.55 100.5227
2210.30 100.4943
2211.06 100.4657
2211.81 100.4368
2212.57 100.4078
2213.32 100.3786
2214.07 100.3491
2214.83 100.3195
2215.58 100.2897
2216.34 100.2597
2217.09 100.2295
2217.84 100.1992
2218.60 100.1691
2219.35 100.1388
2220.11 100.1083
2220.86 100.0776
2221.61 100.0468
2222.37 100.0157
2223.12 99.98441
2223.88 99.95294
2224.63 99.92127
2225.38 99.88941
2226.14 99.85735
2226.89 99.82509
2227.65 99.79264
2228.40 99.75998
2229.15 99.72177
2229.91 99.67758
2230.66 99.63319
2231.42 99.58857
2232.17 99.54374
2232.92 99.4987
2233.68 99.45344
2234.43 99.40796
2235.19 99.36227
2235.94 99.31636
2236.69 99.27023
2237.45 99.22389
2238.20 99.17733
2238.96 99.13056
2239.71 99.08357
2240.46 99.03683
2241.22 98.99011
2241.97 98.94317
2242.73 98.89601
2243.48 98.84864
2244.23 98.80106
2244.99 98.75326
2245.74 98.70524
2246.50 98.65701
2247.25 98.60857
2248.00 98.55991
2248.76 98.51104
2249.51 98.46195
2250.27 98.41101
2251.02 98.35688
2251.77 98.31039
2252.53 98.26601
2253.28 98.22143
2254.04 98.17668
2254.79 98.13173
2255.54 98.0866
2256.30 98.04128
2257.05 97.99577
2257.81 97.95008
2258.56 97.9042
2259.31 97.85813
2260.07 97.81188
2260.82 97.76544
2261.58 97.71881
2262.33 97.672
2263.08 97.62742
2263.84 97.58326
2264.59 97.53892
2265.35 97.49439
2266.10 97.44969
2266.85 97.4048
2267.61 97.35972
2268.36 97.31447
2269.12 97.26904
2269.87 97.22342
2270.62 97.17762
2271.38 97.13164
2272.13 97.08547
2272.89 97.03913
2273.64 96.9926
2274.39 96.93733
2275.15 96.87898
2275.90 96.82043
2276.66 96.76168
2277.41 96.70273
2278.16 96.64359
2278.92 96.58424
2279.67 96.52469
2280.43 96.46495
2281.18 96.405
2281.93 96.34486
2282.69 96.28451
2283.44 96.22397
2284.20 96.16323
2284.95 96.10229
2285.70 96.04461
2286.46 95.98879
2287.21 95.93278
2287.97 95.87658
2288.72 95.82018
2289.47 95.7636
2290.23 95.70682
2290.98 95.64985
2291.74 95.5927
2292.49 95.53535
2293.24 95.47781
2294.00 95.42007
2294.75 95.36215
2295.51 95.30404
2296.26 95.24573
2297.01 95.19481
2297.77 95.15377
2298.52 95.11257
2299.28 95.0712
2300.03 95.02959
2300.78 94.98577
2301.54 94.94178
2302.29 94.89764
2303.05 94.85334
2303.80 94.80888
2304.55 94.76426
2305.31 94.71948
2306.06 94.67453
2306.82 94.62943
2307.57 94.58417
2308.32 94.53477
2309.08 94.46283
2309.83 94.39069
2310.59 94.31836
2311.34 94.24582
2312.09 94.17309
2312.85 94.10017
2313.60 94.02704
2314.36 93.95372
2315.11 93.8802
2315.86 93.80648
2316.62 93.73257
2317.37 93.65846
2318.13 93.58415
2318.88 93.50964
2319.63 93.43494
2320.39 93.37447
