# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1264.79 454.5241
1265.54 454.0879
1266.30 453.6513
1267.05 453.1128
1267.80 452.5432
1268.56 451.973
1269.31 451.4023
1270.07 450.831
1270.82 450.2592
1271.57 449.6867
1272.33 449.1138
1273.08 448.3543
1273.84 447.245
1274.59 446.1347
1275.34 445.0234
1276.10 443.9111
1276.85 442.7979
1277.61 441.6837
1278.36 440.5685
1279.11 439.4523
1279.87 438.8775
1280.62 438.3719
1281.38 437.8658
1282.13 437.3592
1282.88 436.8521
1283.64 436.3445
1284.39 435.8364
1285.15 435.3277
1285.90 435.0935
1286.65 435.3246
1287.41 435.5557
1288.16 435.7868
1288.92 436.0181
1289.67 436.2493
1290.42 436.4806
1291.18 436.712
1291.93 436.9434
1292.69 436.8689
1293.44 436.7317
1294.19 436.5943
1294.95 436.4566
1295.70 436.3187
1296.46 436.1805
1297.21 436.0422
1297.96 435.9036
1298.72 435.6862
1299.47 435.2143
1300.23 434.7495
1300.98 434.3016
1301.73 433.8532
1302.49 433.4042
1303.24 432.9547
1304.00 432.5047
1304.75 432.0541
1305.50 431.5651
1306.26 431.0506
1307.01 430.5355
1307.77 430.0198
1308.52 429.5035
1309.27 428.9865
1310.03 428.469
1310.78 427.9509
1311.54 427.4321
1312.29 427.0674
1313.04 426.7165
1313.80 426.3652
1314.55 426.0134
1315.31 425.6612
1316.06 425.3085
1316.81 424.9553
1317.57 424.6017
1318.32 424.2617
1319.08 423.977
1319.83 423.6919
1320.58 423.4063
1321.34 423.1204
1322.09 422.8341
1322.85 422.5474
1323.60 422.2603
1324.35 421.9728
1325.11 421.6428
1325.86 421.2577
1326.62 420.8721
1327.37 420.486
1328.12 420.0994
1328.88 419.7123
1329.63 419.3248
1330.39 418.9368
1331.14 418.5483
1331.89 418.2217
1332.65 417.9337
1333.40 417.6453
1334.16 417.3564
1334.91 417.0672
1335.66 416.7776
1336.42 416.4877
1337.17 416.1973
1337.93 415.9065
1338.68 415.643
1339.43 415.3873
1340.19 415.1314
1340.94 414.875
1341.70 414.6183
1342.45 414.3613
1343.20 414.1038
1343.96 413.8461
1344.71 413.5879
1345.47 413.1877
1346.22 412.7659
1346.97 412.3435
1347.73 411.9207
1348.48 411.4973
1349.24 411.0735
1349.99 410.6491
1350.74 410.2299
1351.50 409.8103
1352.25 409.3614
1353.01 408.9093
1353.76 408.4567
1354.51 408.0036
1355.27 407.5499
1356.02 407.0957
1356.78 406.641
1357.53 406.1857
1358.28 405.7298
1359.04 405.3397
1359.79 404.9534
1360.55 404.5667
1361.30 404.1795
1362.05 403.7917
1362.81 403.4035
1363.56 403.0149
1364.32 402.6257
1365.07 402.236
1365.82 401.9359
1366.58 401.6461
1367.33 401.3559
1368.09 401.0653
1368.84 400.7743
1369.59 400.4829
1370.35 400.1911
1371.10 399.8988
1371.86 399.6062
1372.61 399.3426
1373.36 399.0849
1374.12 398.8268
1374.87 398.5683
1375.63 398.3095
1376.38 398.0504
1377.13 397.7908
1377.89 397.5309
1378.64 397.2706
1379.40 397.0117
1380.15 396.7532
1380.90 396.4943
1381.66 396.2351
1382.41 395.9754
1383.17 395.7155
1383.92 395.4551
1384.67 395.1944
1385.43 394.9333
1386.18 394.6558
1386.94 394.3629
1387.69 394.0697
1388.44 393.776
1389.20 393.482
1389.95 393.1876
1390.71 392.8928
1391.46 392.5976
1392.21 392.302
1392.97 391.9669
1393.72 391.541
1394.48 391.1145
1395.23 390.6876
1395.98 390.2602
1396.74 389.8323
1397.49 389.4039
1398.25 388.975
1399.00 388.5456
1399.75 388.1158
1400.51 387.6781
1401.26 387.2348
1402.02 386.7911
1402.77 386.3469
1403.52 385.9022
1404.28 385.4571
1405.03 385.0116
1405.79 384.5656
1406.54 384.1191
1407.29 383.6982
1408.05 383.2862
1408.80 382.8737
1409.56 382.4609
1410.31 382.0476
1411.06 381.6339
1411.82 381.2197
1412.57 380.8052
1413.33 380.3902
1414.08 379.9383
1414.83 379.4274
1415.59 378.9161
1416.34 378.4043
1417.10 377.8919
1417.85 377.3791
1418.60 376.8658
1419.36 376.3519
1420.11 375.8376
1420.87 375.3228
1421.62 374.9073
1422.37 374.4932
1423.13 374.0787
1423.88 373.6638
1424.64 373.2484
1425.39 372.8327
1426.14 372.4165
1426.90 371.9999
1427.65 371.5829
1428.41 371.2695
1429.16 371.0498
1429.91 370.8299
1430.67 370.6097
1431.42 370.3893
1432.18 370.1686
1432.93 369.9476
1433.68 369.7263
1434.44 369.5048
1435.19 369.2782
1435.95 368.8946
1436.70 368.5106
1437.45 368.1262
1438.21 367.7414
1438.96 367.3562
1439.72 366.9706
1440.47 366.5847
1441.22 366.1983
1441.98 365.8115
1442.73 365.4583
1443.49 365.1394
1444.24 364.8201
1444.99 364.5006
1445.75 364.1807
1446.50 363.8604
1447.26 363.5398
1448.01 363.2189
1448.76 362.8977
1449.52 362.5761
1450.27 362.3288
1451.03 362.0675
1451.78 361.8061
1452.53 361.5444
1453.29 361.2826
1454.04 361.0205
1454.80 360.7583
1455.55 360.4959
1456.30 360.2333
1457.06 359.9547
1457.81 359.6284
1458.57 359.3018
1459.32 358.9749
1460.07 358.6479
1460.83 358.3206
1461.58 357.9931
1462.34 357.6654
1463.09 357.3375
1463.84 357.0093
1464.60 356.6089
1465.35 356.1532
1466.11 355.6972
1466.86 355.241
1467.61 354.7844
1468.37 354.3276
1469.12 353.8704
1469.88 353.413
1470.63 352.9553
1471.38 352.4973
1472.14 352.0683
1472.89 351.645
1473.65 351.2214
1474.40 350.7975
1475.15 350.3734
1475.91 349.9489
1476.66 349.5243
1477.42 349.0993
1478.17 348.6741
1478.92 348.253
1479.68 347.9265
1480.43 347.5997
1481.19 347.2728
1481.94 346.9456
1482.69 346.6182
1483.45 346.2905
1484.20 345.9627
1484.96 345.6346
1485.71 345.3063
1486.46 344.9913
1487.22 344.7284
1487.97 344.4654
1488.73 344.2022
1489.48 343.9389
1490.23 343.6753
1490.99 343.4116
1491.74 343.1476
1492.50 342.8835
1493.25 342.6192
1494.00 342.2725
1494.76 341.7535
1495.51 341.2342
1496.27 340.7146
1497.02 340.1947
1497.77 339.6745
1498.53 339.154
1499.28 338.6331
1500.04 338.1102
1500.79 337.5535
1501.54 337.0975
1502.30 336.7991
1503.05 336.5005
1503.81 336.2019
1504.56 335.9031
1505.31 335.6042
1506.07 335.3052
1506.82 335.0061
1507.58 334.7069
1508.33 334.4076
1509.08 334.2243
1509.84 334.2129
1510.59 334.2014
1511.35 334.19
1512.10 334.1785
1512.85 334.167
1513.61 334.1554
1514.36 334.1439
1515.12 334.1323
1515.87 334.1207
1516.62 334.017
1517.38 333.7518
1518.13 333.4865
1518.89 333.2211
1519.64 332.9556
1520.39 332.69
1521.15 332.4243
1521.90 332.1585
1522.66 331.8926
1523.41 331.6266
1524.16 331.343
1524.92 331.0153
1525.67 330.6874
1526.43 330.3594
1527.18 330.0313
1527.93 329.7031
1528.69 329.3747
1529.44 329.0463
1530.20 328.7177
1530.95 328.389
1531.70 328.0652
1532.46 327.7698
1533.21 327.4742
1533.97 327.1785
1534.72 326.8827
1535.47 326.5868
1536.23 326.2908
1536.98 325.9947
1537.74 325.6985
1538.49 325.4022
1539.24 325.1058
1540.00 324.7382
1540.75 324.3681
1541.51 323.9978
1542.26 323.6273
1543.01 323.2567
1543.77 322.886
1544.52 322.5152
1545.28 322.1442
1546.03 321.7731
1546.78 321.4019
1547.54 320.9935
1548.29 320.571
1549.05 320.1484
1549.80 319.7256
1550.55 319.2755
1551.31 318.8154
1552.06 318.3554
1552.82 317.8952
1553.57 317.4351
1554.32 316.9749
1555.08 316.5236
1555.83 316.0839
1556.59 315.6441
1557.34 315.2043
1558.09 314.7645
1558.85 314.3246
1559.60 313.8847
1560.36 313.4447
1561.11 313.0048
1561.86 312.5647
1562.62 312.108
1563.37 311.5066
1564.13 310.9051
1564.88 310.3036
1565.63 309.7021
1566.39 309.1004
1567.14 308.4988
1567.90 307.8971
1568.65 307.2953
1569.40 306.6935
1570.16 306.0917
1570.91 305.474
1571.67 304.8497
1572.42 304.2254
1573.17 303.601
1573.93 302.9765
1574.68 302.352
1575.44 301.7275
1576.19 301.1029
1576.94 300.4782
1577.70 299.8535
1578.45 299.2718
1579.21 298.8075
1579.96 298.3433
1580.71 297.879
1581.47 297.4146
1582.22 296.9503
1582.98 296.4859
1583.73 296.0214
1584.48 295.5569
1585.24 295.0924
1585.99 294.6279
1586.75 294.3866
1587.50 294.2145
1588.25 294.0423
1589.01 293.87
1589.76 293.6978
1590.52 293.5256
1591.27 293.3533
1592.02 293.181
1592.78 293.0087
1593.53 292.8364
1594.29 292.6717
1595.04 292.534
1595.79 292.3963
1596.55 292.2585
1597.30 292.1208
1598.06 291.983
1598.81 291.8452
1599.56 291.7074
1600.32 291.5569
1601.07 291.3891
1601.83 291.2213
1602.58 290.8801
1603.33 290.4281
1604.09 289.9762
1604.84 289.5243
1605.60 289.0725
1606.35 288.6207
1607.10 288.169
1607.86 287.7173
1608.61 287.2657
1609.37 286.8142
1610.12 286.3627
1610.87 286.0377
1611.63 285.718
1612.38 285.3983
1613.14 285.0787
1613.89 284.7591
1614.64 284.4396
1615.40 284.1201
1616.15 283.8006
1616.91 283.4812
1617.66 283.1618
1618.41 282.8799
1619.17 282.7061
1619.92 282.5322
1620.68 282.3585
1621.43 282.1847
1622.18 282.0109
1622.94 281.8372
1623.69 281.6635
1624.45 281.4898
1625.20 281.3162
1625.95 281.1425
1626.71 280.7787
1627.46 280.2154
1628.22 279.6522
1628.97 279.089
1629.72 278.5259
1630.48 277.9629
1631.23 277.4
1631.99 276.8371
1632.74 276.2743
1633.49 275.7116
1634.25 275.1489
1635.00 274.5705
1635.76 273.9846
1636.51 273.3989
1637.26 272.8132
1638.02 272.2276
1638.77 271.6421
1639.53 271.0566
1640.28 270.4712
1641.03 269.8859
1641.79 269.3007
1642.54 268.7155
1643.30 268.4685
1644.05 268.304
1644.80 268.1396
1645.56 267.9751
1646.31 267.8107
1647.07 267.6463
1647.82 267.482
1648.57 267.3176
1649.33 267.1533
1650.08 266.9868
1650.84 266.8018
1651.59 266.5739
1652.34 266.34
1653.10 266.1062
1653.85 265.8724
1654.61 265.6386
1655.36 265.4049
1656.11 265.1713
1656.87 264.9377
1657.62 264.7042
1658.38 264.4708
1659.13 264.2374
1659.88 263.7216
1660.64 263.1724
1661.39 262.6234
1662.15 262.0745
1662.90 261.5258
1663.65 260.9772
1664.41 260.4288
1665.16 259.8805
1665.92 259.3324
1666.67 258.7844
1667.42 258.2365
1668.18 257.5544
1668.93 256.8504
1669.69 256.1467
1670.44 255.4431
1671.19 254.7397
1671.95 254.0365
1672.70 253.3335
1673.46 252.6307
1674.21 251.9281
1674.96 251.2256
1675.72 250.5234
1676.47 250.052
1677.23 249.6489
1677.98 249.2459
1678.73 248.843
1679.49 248.4403
1680.24 248.0376
1681.00 247.635
1681.75 247.2325
1682.50 246.8302
1683.26 246.4279
1684.01 246.0258
1684.77 245.7996
1685.52 245.6761
1686.27 245.5526
1687.03 245.4292
1687.78 245.3058
1688.54 245.1824
1689.29 245.0591
1690.04 244.9357
1690.80 244.8124
1691.55 244.6892
1692.31 244.5659
1693.06 244.3455
1693.81 243.9935
1694.57 243.6415
1695.32 243.2896
1696.08 242.9378
1696.83 242.5861
1697.58 242.2345
1698.34 241.883
1699.09 241.5316
1699.85 241.1802
1700.60 240.8315
1701.35 240.4661
1702.11 240.0128
1702.86 239.5595
1703.62 239.1064
1704.37 238.6534
1705.12 238.2005
1705.88 237.7477
1706.63 237.295
1707.39 236.8424
1708.14 236.3899
1708.89 235.9376
1709.65 235.4853
1710.40 235.0468
1711.16 234.6107
1711.91 234.1747
1712.66 233.7388
1713.42 233.3031
1714.17 232.8674
1714.93 232.4318
1715.68 231.9964
1716.43 231.561
1717.19 231.1258
1717.94 230.6907
1718.70 230.1867
1719.45 229.6098
1720.20 229.0331
1720.96 228.4565
1721.71 227.88
1722.47 227.3037
1723.22 226.7275
1723.97 226.1515
1724.73 225.5756
1725.48 224.9999
1726.24 224.4243
1726.99 223.8491
1727.74 223.2791
1728.50 222.7092
1729.25 222.1394
1730.01 221.5698
1730.76 221.0004
1731.51 220.4311
1732.27 219.8619
1733.02 219.2928
1733.78 218.7239
1734.53 218.1552
1735.28 217.5866
1736.04 217.225
1736.79 217.021
1737.55 216.817
1738.30 216.6132
1739.05 216.4093
1739.81 216.2055
1740.56 216.0018
1741.32 215.7981
1742.07 215.5944
1742.82 215.3908
1743.58 215.1872
1744.33 214.986
1745.09 214.8625
1745.84 214.739
1746.59 214.6155
1747.35 214.4921
1748.10 214.3686
1748.86 214.2452
1749.61 214.1218
1750.36 213.9998
1751.12 213.8793
1751.87 213.7588
1752.63 213.6384
1753.38 213.4641
1754.13 213.217
1754.89 212.9699
1755.64 212.7228
1756.40 212.4758
1757.15 212.2289
1757.90 211.982
1758.66 211.7352
1759.41 211.4884
1760.17 211.2416
1760.92 210.995
1761.67 210.7483
1762.43 210.4489
1763.18 210.1335
1763.94 209.8181
1764.69 209.5028
1765.44 209.1876
1766.20 208.8724
1766.95 208.5574
1767.71 208.2423
1768.46 207.9274
1769.21 207.6125
1769.97 207.2977
1770.72 206.9818
1771.48 206.6474
1772.23 206.3131
1772.98 205.9788
1773.74 205.6446
1774.49 205.3105
1775.25 204.9765
1776.00 204.6425
1776.75 204.3086
1777.51 203.9748
1778.26 203.641
1779.02 203.3074
1779.77 202.9846
1780.52 202.6899
1781.28 202.3953
1782.03 202.1008
1782.79 201.8063
1783.54 201.5119
1784.29 201.2175
1785.05 200.9233
1785.80 200.629
1786.56 200.3349
1787.31 200.0408
1788.06 199.7468
1788.82 199.4371
1789.57 199.1072
1790.33 198.7773
1791.08 198.4475
1791.83 198.1178
1792.59 197.7882
1793.34 197.4586
1794.10 197.1291
1794.85 196.7997
1795.60 196.4703
1796.36 196.141
1797.11 195.8118
1797.87 195.4332
1798.62 195.0146
1799.37 194.596
1800.13 194.1784
1800.88 193.7652
1801.64 193.352
1802.39 192.9389
1803.14 192.5259
1803.90 192.1129
1804.65 191.7001
1805.41 191.2873
1806.16 190.8745
1806.91 190.4108
1807.67 189.9114
1808.42 189.4122
1809.18 188.913
1809.93 188.4139
1810.68 187.9149
1811.44 187.416
1812.19 186.9172
1812.95 186.4185
1813.70 185.9199
1814.45 185.4213
1815.21 184.9229
1815.96 184.5696
1816.72 184.3246
1817.47 184.0796
1818.22 183.8347
1818.98 183.5898
1819.73 183.3449
1820.49 183.1001
1821.24 182.8554
1821.99 182.6106
1822.75 182.3659
1823.50 182.1213
1824.26 181.8767
1825.01 181.6859
1825.76 181.5481
1826.52 181.4103
1827.27 181.2726
1828.03 181.1348
1828.78 180.9971
1829.53 180.8594
1830.29 180.7217
1831.04 180.5841
1831.80 180.4464
1832.55 180.3088
1833.30 180.1712
1834.06 179.9849
1834.81 179.7151
1835.57 179.4454
1836.32 179.1758
1837.07 178.9061
1837.83 178.6366
1838.58 178.367
1839.34 178.0976
1840.09 177.8281
1840.84 177.5588
1841.60 177.2894
1842.35 177.0201
1843.11 176.7498
1843.86 176.4741
1844.61 176.1984
1845.37 175.9228
1846.12 175.6472
1846.88 175.3717
1847.63 175.0962
1848.38 174.8207
1849.14 174.5454
1849.89 174.27
1850.65 173.9987
1851.40 173.7281
1852.15 173.4575
1852.91 173.1073
1853.66 172.7494
1854.42 172.3916
1855.17 172.0338
1855.92 171.6761
1856.68 171.3184
1857.43 170.9608
1858.19 170.6032
1858.94 170.2457
1859.69 169.8882
1860.45 169.5308
1861.20 169.1734
1861.96 168.7461
1862.71 168.273
1863.46 167.8001
1864.22 167.3272
1864.97 166.8543
1865.73 166.3816
1866.48 165.9089
1867.23 165.4362
1867.99 164.9636
1868.74 164.4911
1869.50 164.0186
1870.25 163.5462
1871.00 163.121
1871.76 162.8654
1872.51 162.6099
1873.27 162.3543
1874.02 162.0988
1874.77 161.8434
1875.53 161.588
1876.28 161.3326
1877.04 161.0772
1877.79 160.8219
1878.54 160.5666
1879.30 160.3113
1880.05 160.0561
1880.81 159.9215
1881.56 159.8214
1882.31 159.7214
1883.07 159.6214
1883.82 159.5214
1884.58 159.4214
1885.33 159.3215
1886.08 159.2215
1886.84 159.1216
1887.59 159.0216
1888.35 158.9217
1889.10 158.8218
1889.85 158.7106
1890.61 158.5692
1891.36 158.4277
1892.12 158.2862
1892.87 158.1448
1893.62 158.0034
1894.38 157.862
1895.13 157.7206
1895.89 157.5793
1896.64 157.4379
1897.39 157.2966
1898.15 157.1553
1898.90 157.014
1899.66 156.8855
1900.41 156.7657
1901.16 156.6487
1901.92 156.5318
1902.67 156.4148
1903.43 156.2979
1904.18 156.1809
1904.93 156.064
1905.69 155.9471
1906.44 155.8302
1907.20 155.7133
1907.95 155.5964
1908.70 155.4732
1909.46 155.2689
1910.21 155.0647
1910.97 154.8604
1911.72 154.6562
1912.47 154.4519
1913.23 154.2477
1913.98 154.0435
1914.74 153.8393
1915.49 153.6351
1916.24 153.431
1917.00 153.2268
1917.75 153.0226
1918.51 152.7858
1919.26 152.4953
1920.01 152.2049
1920.77 151.9144
1921.52 151.624
1922.28 151.3336
1923.03 151.0433
1923.78 150.7529
1924.54 150.4625
1925.29 150.1722
1926.05 149.8819
1926.80 149.5916
1927.55 149.3013
1928.31 148.9655
1929.06 148.6019
1929.82 148.2384
1930.57 147.8748
1931.32 147.5113
1932.08 147.1478
1932.83 146.7843
1933.59 146.4208
1934.34 146.0573
1935.09 145.6939
1935.85 145.3305
1936.60 144.9671
1937.36 144.6037
1938.11 144.3161
1938.86 144.048
1939.62 143.7798
1940.37 143.5117
1941.13 143.2436
1941.88 142.9755
1942.63 142.7074
1943.39 142.4393
1944.14 142.1712
1944.90 141.9032
1945.65 141.6352
1946.40 141.3672
1947.16 141.0992
1947.91 141.043
1948.67 141.0058
1949.42 140.9686
1950.17 140.9318
1950.93 140.8965
1951.68 140.8612
1952.44 140.8259
1953.19 140.7906
1953.94 140.7553
1954.70 140.72
1955.45 140.6847
1956.21 140.6494
1956.96 140.6141
1957.71 140.5013
1958.47 140.3853
1959.22 140.2693
1959.98 140.1534
1960.73 140.0374
1961.48 139.9215
1962.24 139.8055
1962.99 139.6895
1963.75 139.5736
1964.50 139.4576
1965.25 139.3417
1966.01 139.2258
1966.76 139.1098
1967.52 138.9226
1968.27 138.7316
1969.02 138.5406
1969.78 138.3496
1970.53 138.1586
1971.29 137.9676
1972.04 137.7766
1972.79 137.5856
1973.55 137.3946
1974.30 137.2037
1975.06 137.0127
1975.81 136.8217
1976.56 136.6308
1977.32 136.4612
1978.07 136.2947
1978.83 136.1282
1979.58 135.9618
1980.33 135.7953
1981.09 135.6289
1981.84 135.4624
1982.60 135.296
1983.35 135.1295
1984.10 134.9631
1984.86 134.7967
1985.61 134.6302
1986.37 134.4638
1987.12 134.3117
1987.87 134.1648
1988.63 134.0179
1989.38 133.8711
1990.14 133.7242
1990.89 133.5773
1991.64 133.4305
1992.40 133.2836
1993.15 133.1368
1993.91 132.99
1994.66 132.8431
1995.41 132.6963
1996.17 132.5495
1996.92 132.4055
1997.68 132.2642
1998.43 132.1229
1999.18 131.9816
1999.94 131.8403
2000.69 131.7088
2001.45 131.5781
2002.20 131.4474
2002.95 131.3167
2003.71 131.1859
2004.46 131.0552
2005.22 130.9244
2005.97 130.7936
2006.72 130.6544
2007.48 130.487
2008.23 130.3196
2008.99 130.1522
2009.74 129.9848
2010.49 129.8173
2011.25 129.6499
2012.00 129.4824
2012.76 129.3148
2013.51 129.1473
2014.26 128.9797
2015.02 128.8121
2015.77 128.6445
2016.53 128.4769
2017.28 128.2833
2018.03 128.0865
2018.79 127.8896
2019.54 127.6927
2020.30 127.4958
2021.05 127.2989
2021.80 127.1019
2022.56 126.9049
2023.31 126.7079
2024.07 126.5109
2024.82 126.3138
2025.57 126.1167
2026.33 125.9196
2027.08 125.7405
2027.84 125.5812
2028.59 125.4217
2029.34 125.2623
2030.10 125.1029
2030.85 124.9434
2031.61 124.7839
2032.36 124.6243
2033.11 124.4648
2033.87 124.3052
2034.62 124.1456
2035.38 123.986
2036.13 123.8264
2036.88 123.6669
2037.64 123.5379
2038.39 123.4089
2039.15 123.2799
2039.90 123.1509
2040.65 123.0219
2041.41 122.8928
2042.16 122.7638
2042.92 122.6347
2043.67 122.5056
2044.42 122.3765
2045.18 122.2473
2045.93 122.1181
2046.69 121.989
2047.44 121.8456
2048.19 121.685
2048.95 121.5244
2049.70 121.3637
2050.46 121.206
2051.21 121.0501
2051.96 120.8942
2052.72 120.7383
2053.47 120.5824
2054.23 120.4264
2054.98 120.2703
2055.73 120.1143
2056.49 119.9582
2057.24 119.802
2058.00 119.6505
2058.75 119.4998
2059.50 119.3491
2060.26 119.1984
2061.01 119.0476
2061.77 118.8967
2062.52 118.7459
2063.27 118.595
2064.03 118.4441
2064.78 118.2931
2065.54 118.1421
2066.29 117.9911
2067.04 117.84
2067.80 117.6918
2068.55 117.5596
2069.31 117.4273
2070.06 117.295
2070.81 117.1627
2071.57 117.0303
2072.32 116.8979
2073.08 116.7655
2073.83 116.633
2074.58 116.5005
2075.34 116.368
2076.09 116.2354
2076.85 116.1028
2077.60 115.9702
2078.35 115.8306
2079.11 115.6805
2079.86 115.5305
2080.62 115.3804
2081.37 115.2302
2082.12 115.0801
2082.88 114.9299
2083.63 114.7796
2084.39 114.6294
2085.14 114.4791
2085.89 114.3287
2086.65 114.1784
2087.40 114.0279
2088.16 113.8775
2088.91 113.7406
2089.66 113.6133
2090.42 113.4861
2091.17 113.3587
2091.93 113.2314
2092.68 113.104
2093.43 112.9766
2094.19 112.8492
2094.94 112.7217
2095.70 112.5942
2096.45 112.4667
2097.20 112.3391
2097.96 112.2116
2098.71 112.084
2099.47 111.9631
2100.22 111.8461
2100.97 111.7311
2101.73 111.6161
2102.48 111.501
2103.24 111.3859
2103.99 111.2708
2104.74 111.1556
2105.50 111.0405
2106.25 110.9252
2107.01 110.81
2107.76 110.6947
2108.51 110.5794
2109.27 110.464
2110.02 110.3375
2110.78 110.2069
2111.53 110.0763
2112.28 109.9457
2113.04 109.815
2113.79 109.6842
2114.55 109.5535
2115.30 109.4227
2116.05 109.2918
2116.81 109.1609
2117.56 109.03
2118.32 108.899
2119.07 108.768
2119.82 108.637
2120.58 108.5177
2121.33 108.4031
2122.09 108.2885
2122.84 108.1738
2123.59 108.0591
2124.35 107.9444
2125.10 107.8296
2125.86 107.7148
2126.61 107.6
2127.36 107.4851
2128.12 107.3702
2128.87 107.2553
2129.63 107.1403
2130.38 107.0253
2131.13 106.9119
2131.89 106.7995
2132.64 106.6871
2133.40 106.5747
2134.15 106.4622
2134.90 106.3497
2135.66 106.2372
2136.41 106.1246
2137.17 106.012
2137.92 105.8994
2138.67 105.7867
2139.43 105.674
2140.18 105.5613
2140.94 105.4485
2141.69 105.3166
2142.44 105.1603
2143.20 105.0039
2143.95 104.8475
2144.71 104.691
2145.46 104.5344
2146.21 104.3779
2146.97 104.2212
2147.72 104.0646
2148.48 103.9079
2149.23 103.7511
2149.98 103.5943
2150.74 103.4401
2151.49 103.286
2152.25 103.1212
2153.00 102.9126
2153.75 102.7039
2154.51 102.4952
2155.26 102.2863
2156.02 102.0774
2156.77 101.8685
2157.52 101.6594
2158.28 101.4503
2159.03 101.2411
2159.79 101.0319
2160.54 100.8225
2161.29 100.6131
2162.05 100.4037
2162.80 100.1941
2163.56 100.0768
2164.31 99.97173
2165.06 99.86658
2165.82 99.76138
2166.57 99.65615
2167.33 99.55088
2168.08 99.44558
2168.83 99.34023
2169.59 99.23485
2170.34 99.12943
2171.10 99.02397
2171.85 98.91847
2172.60 98.81293
2173.36 98.70736
2174.11 98.63555
2174.87 98.59844
2175.62 98.56131
2176.37 98.52416
2177.13 98.487
2177.88 98.44981
2178.64 98.41262
2179.39 98.3754
2180.14 98.33817
2180.90 98.30093
2181.65 98.26366
2182.41 98.22638
2183.16 98.18908
2183.91 98.15177
2184.67 98.11307
2185.42 98.03878
2186.18 97.96445
2186.93 97.8901
2187.68 97.81573
2188.44 97.74132
2189.19 97.66689
2189.95 97.59242
2190.70 97.51793
2191.45 97.44342
2192.21 97.36887
2192.96 97.29429
2193.72 97.21969
2194.47 97.14506
2195.22 97.0704
2195.98 96.97914
2196.73 96.8722
2197.49 96.76522
2198.24 96.6582
2198.99 96.55115
2199.75 96.44406
2200.50 96.3386
2201.26 96.23394
2202.01 96.12923
2202.76 96.02448
2203.52 95.91968
2204.27 95.81484
2205.03 95.70996
2205.78 95.60503
2206.53 95.50005
2207.29 95.40754
2208.04 95.31619
2208.80 95.2248
2209.55 95.13337
2210.30 95.0419
2211.06 94.95039
2211.81 94.85885
2212.57 94.76726
2213.32 94.67563
2214.07 94.58396
2214.83 94.49226
2215.58 94.40051
2216.34 94.30872
2217.09 94.2169
2217.84 94.12515
2218.60 94.03373
2219.35 93.94228
2220.11 93.85078
2220.86 93.75925
2221.61 93.66768
2222.37 93.57607
2223.12 93.48442
2223.88 93.39272
2224.63 93.30099
2225.38 93.20923
2226.14 93.11742
2226.89 93.02557
2227.65 92.93368
2228.40 92.84175
2229.15 92.74479
2229.91 92.64244
2230.66 92.54004
2231.42 92.43761
2232.17 92.33512
2232.92 92.2326
2233.68 92.13003
2234.43 92.02742
2235.19 91.92476
2235.94 91.82207
2236.69 91.71933
2237.45 91.61654
2238.20 91.51371
2238.96 91.41084
2239.71 91.30793
2240.46 91.2054
2241.22 91.10304
2241.97 91.00063
2242.73 90.89819
2243.48 90.7957
2244.23 90.69316
2244.99 90.59059
2245.74 90.48797
2246.50 90.38531
2247.25 90.2826
2248.00 90.17985
2248.76 90.07706
2249.51 89.97423
2250.27 89.87013
2251.02 89.76374
2251.77 89.66449
2252.53 89.56729
2253.28 89.47006
2254.04 89.3728
2254.79 89.2755
2255.54 89.17818
2256.30 89.08082
2257.05 88.98344
2257.81 88.88602
2258.56 88.78857
2259.31 88.69109
2260.07 88.59358
2260.82 88.49604
2261.58 88.39847
2262.33 88.30086
2263.08 88.20542
2263.84 88.11048
2264.59 88.01552
2265.35 87.92052
2266.10 87.82549
2266.85 87.73044
2267.61 87.63535
2268.36 87.54023
2269.12 87.44508
2269.87 87.3499
2270.62 87.25469
2271.38 87.15946
2272.13 87.06419
2272.89 86.96889
2273.64 86.87356
2274.39 86.77053
2275.15 86.6649
2275.90 86.55923
2276.66 86.45353
2277.41 86.34779
2278.16 86.24203
2278.92 86.13622
2279.67 86.03039
2280.43 85.92452
2281.18 85.81862
2281.93 85.71268
2282.69 85.60672
2283.44 85.50072
2284.20 85.39468
2284.95 85.28861
2285.70 85.18559
2286.46 85.08435
2287.21 84.98307
2287.97 84.88177
2288.72 84.78043
2289.47 84.67906
2290.23 84.57766
2290.98 84.47622
2291.74 84.37476
2292.49 84.27326
2293.24 84.17173
2294.00 84.07017
2294.75 83.96858
2295.51 83.86695
2296.26 83.7653
2297.01 83.67027
2297.77 83.58405
2298.52 83.4978
2299.28 83.41152
2300.03 83.32531
2300.78 83.2411
2301.54 83.15686
2302.29 83.07259
2303.05 82.98828
2303.80 82.90395
2304.55 82.81958
2305.31 82.73518
2306.06 82.65074
2306.82 82.56628
2307.57 82.48178
2308.32 82.39378
2309.08 82.28625
2309.83 82.17869
2310.59 82.07109
2311.34 81.96344
2312.09 81.85576
2312.85 81.74804
2313.60 81.64027
2314.36 81.53247
2315.11 81.42463
2315.86 81.31674
2316.62 81.20882
2317.37 81.10086
2318.13 80.99285
2318.88 80.88481
2319.63 80.77672
2320.39 80.68107
2321.14 80.58838
2321.90 80.49565
2322.65 80.40288
2323.40 80.31009
